npsn,name,status,grade,district_id,district,regency_id,regency,province_id,province,latitude,longitude
69995713,SMAN 18 BOMBANA,NEGERI,SMA,200722,Kec. Mata Usu,200700,Kab. Bombana,200000,Prov. Sulawesi Tenggara,-4.5004,121.7493
10600526,SMAN 1 PEDAMARAN,NEGERI,SMA,110204,Kec. Pedamaran,110200,Kab. Ogan Komering Ilir,110000,Prov. Sumatera Selatan,-3.5043,104.8297
30106120,SMAN 1 BELITANG,NEGERI,SMA,131005,Kec. Belitang,131000,Kab. Sekadau,130000,Prov. Kalimantan Barat,0.1346,111.2355
40311947,SMA NASIONAL MAKASSAR,SWASTA,SMA,196001,Kec. Mariso,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1557117,119.416205
10220770,SMAN 1 SIMANGAMBAT,NEGERI,SMA,72306,Kec. Simangambat,72300,Kab. Padang Lawas utara,70000,Prov. Sumatera Utara,1.4501,99.9354
40204324,SMAN 2 LAMALA,NEGERI,SMA,180419,Kec. Mantoh,180400,Kab. Banggai,180000,Prov. Sulawesi Tengah,-1.0053,123.2465
20309735,SMAS BERBUDI GANTIWARNO,SWASTA,SMA,31002,Kec. Gantiwarno,31000,Kab. Klaten,30000,Prov. Jawa Tengah,-7.7662657,110.5612033
40403661,SMAN 1 MELUHU,NEGERI,SMA,200133,Kec. Meluhu,200100,Kab. Konawe,200000,Prov. Sulawesi Tenggara,-3.8103,122.1784
10259677,SMAN 1 RONGGURNIHUTA,NEGERI,SMA,72008,Kec. Ronggur Nihuta,72000,Kab. Samosir,70000,Prov. Sumatera Utara,2.6154,98.7511
20215019,SMAS PGRI KARANGSEMBUNG,SWASTA,SMA,21705,Kec. Karang Sembung,21700,Kab. Cirebon,20000,Prov. Jawa Barat,-6.8454,108.639
20200686,SMAS DWI WARNA,SWASTA,SMA,20524,Kec. Parung,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.452,106.7296
40318275,SMAN 10 SINJAI,NEGERI,SMA,191205,Kec. Sinjai Timur,191200,Kab. Sinjai,190000,Prov. Sulawesi Selatan,-5.1376383,120.262515
50308460,SMAS TUNAS BANGSA,SWASTA,SMA,246004,Kec. Kelapa Lima,246000,Kota Kupang,240000,Prov. Nusa Tenggara Timur,-10.157578,123.648237
20101323,SMAS PADINDI,SWASTA,SMA,16208,Kec. Kali Deres,16200,Kota Jakarta Barat,10000,Prov. D.K.I. Jakarta,-6.1164,106.7072
50300267,SMAN 1 TAEBENU,NEGERI,SMA,240131,Kec. Taebenu,240100,Kab. Kupang,240000,Prov. Nusa Tenggara Timur,-10.1951,123.6964
20503414,SMA NEGERI 2 JOMBANG,NEGERI,SMA,50413,Kec. Jombang,50400,Kab. Jombang,50000,Prov. Jawa Timur,-7.5517,112.2269
10703326,SMAN 7 KEPAHIANG,NEGERI,SMA,260505,Kec. Muara Kemumu,260500,Kab. Kepahiang,260000,Prov. Bengkulu,-3.6454,102.6839
10608963,SMAN 3 SEKAYU,NEGERI,SMA,110104,Kec. Sekayu,110100,Kab. Musi Banyuasin,110000,Prov. Sumatera Selatan,-2.7857,103.8683
69970305,SMA Swasta Terpadu Al-Furqan,SWASTA,SMA,61208,Kec. Peusangan,61200,Kab. Bireuen,60000,Prov. Aceh,5.1978,96.808892
69934744,SMA GAZA,SWASTA,SMA,21220,Kec. Cigalontang,21200,Kab. Tasikmalaya,20000,Prov. Jawa Barat,-7.3542,108.0237
30104505,SMAN 1 NGABANG,NEGERI,SMA,130903,Kec. Ngabang,130900,Kab. Landak,130000,Prov. Kalimantan Barat,0.59,110.0936
10307955,SMAS PEMBANGUNAN,SWASTA,SMA,86003,Kec. Aur Birugo Tigo Baleh,86000,Kota Bukittinggi,80000,Prov. Sumatera Barat,-0.3111,100.3777
60301589,SMAS KRISTEN,SWASTA,SMA,250872,Kec. Hubikiak,250800,Kab. Jaya Wijaya,250000,Prov. Papua,-4.071595,138.9322233
10205366,SMAS YPKK AJAMU,SWASTA,SMA,70714,Kec. Panai Hulu,70700,Kab. Labuhan Batu,70000,Prov. Sumatera Utara,2.4522,100.1576
69977407,SMA BEACON ACADEMY,SWASTA,SMA,16105,Kec. Kelapa Gading,16100,Kota Jakarta Utara,10000,Prov. D.K.I. Jakarta,-6.165483,106.917785
69831977,SMA ISLAM KREATIF MUHAMMADIYAH CIANJUR,SWASTA,SMA,20720,Kec. Cianjur,20700,Kab. Cianjur,20000,Prov. Jawa Barat,-6.8399,107.1425
50302627,SMA ADHYAKSA ENDE,SWASTA,SMA,240920,Kec. Ende Tengah,240900,Kab. Ende,240000,Prov. Nusa Tenggara Timur,-8.8331283,121.658095
69918146,SMAN 4 CIBINONG,NEGERI,SMA,20521,Kec. Cibinong,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.4862133,106.8582783
30107281,SMAN 10 SINGKAWANG,NEGERI,SMA,136104,Kec. Singkawang Barat,136100,Kota Singkawang,130000,Prov. Kalimantan Barat,0.9173883,108.97211
40600226,SMAN 1 KALUKKU,NEGERI,SMA,330103,Kec. Kalukku,330100,Kab. Mamuju,330000,Prov. Sulawesi Barat,-2.5401,119.0712
20328918,SMA ISLAM SULTAN AGUNG 1,SWASTA,SMA,36305,Kec. Semarang Selatan,36300,Kota Semarang,30000,Prov. Jawa Tengah,-6.996687,110.430995
60203813,SMAS AL IRSYAD KOTA TERNATE,SWASTA,SMA,276002,Kec. Ternate Selatan,276000,Kota Ternate,270000,Prov. Maluku Utara,0.7733,127.3701
20102193,SMAN 47 JAKARTA,NEGERI,SMA,16305,Kec. Kebayoran Lama,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.2471,106.7731
10402728,SMAN 1 PANGKALAN KURAS,NEGERI,SMA,90802,Kec. Pangkalan Kuras,90800,Kab. Pelalawan,90000,Prov. Riau,0.1273,102.0657
20216205,SMAS MUHAMMADIYAH JATIBARANG,SWASTA,SMA,21813,Kec. Jatibarang,21800,Kab. Indramayu,20000,Prov. Jawa Barat,-6.4671,108.3023
50306157,SMA NEGERI 1 TITEHENA,NEGERI,SMA,240708,Kec. Titehena,240700,Kab. Flores Timur,240000,Prov. Nusa Tenggara Timur,-8.4181,122.8098
20515428,SMAN 1 PAKEL,NEGERI,SMA,51603,Kec. Pakel,51600,Kab. Tulungagung,50000,Prov. Jawa Timur,-8.1691,111.8276
60100977,SMA NEGERI 5 BURU,NEGERI,SMA,210322,Kec. Lilialy,210300,Kab. Buru,210000,Prov. Maluku,-3.1478,126.9872
20102214,SMAN 34 JAKARTA,NEGERI,SMA,16303,Kec. Cilandak,16300,Kota Jakarta Selatan,10000,Prov. D.K.I. Jakarta,-6.3134,106.7949
10609637,SMA DARMA BHAKTI PALEMBANG,SWASTA,SMA,116014,Kec. Kalidoni,116000,Kota Palembang,110000,Prov. Sumatera Selatan,-2.97,104.8151
20221558,SMAS YAYASAN AHMAD DJUWAENI,SWASTA,SMA,26205,Kec. Cikole,26200,Kota Sukabumi,20000,Prov. Jawa Barat,-6.9195,106.9231
69913893,SMA NEGERI 1 WULANDONI,NEGERI,SMA,241408,Kec. Wulandoni,241400,Kab. Lembata,240000,Prov. Nusa Tenggara Timur,-8.534,123.4472
10814991,SMAN 6 METRO,NEGERI,SMA,126105,Kec. Metro Selatan,126100,Kota Metro,120000,Prov. Lampung,-5.1650846,105.3170452
69772588,SMA NEGERI MIOMAFFO TENGAH,NEGERI,SMA,240411,Kec. Miomafo Tengah,240400,Kab. Timor Tengah Utara,240000,Prov. Nusa Tenggara Timur,-9.5442233,124.4030117
11002042,SMAN 1 BUNGURAN BARAT,NEGERI,SMA,310304,Kec. Bunguran Barat,310300,Kab. Natuna,310000,Prov. Kepulauan Riau,3.9378,108.1135
69938144,SMA AFIFIYAH,SWASTA,SMA,52801,Kec. Pragaan,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-7.1023,113.6623
69725644,SMAS ISLAM ISLAHUL UMMAH,SWASTA,SMA,230802,Kec. Gangga,230800,Kab. Lombok Utara,230000,Prov. Nusa Tenggara Barat,-8.3622483,116.24651
30100380,SMAN 1 JAWAI,NEGERI,SMA,130105,Kec. Jawai,130100,Kab. Sambas,130000,Prov. Kalimantan Barat,1.318281,109.053885
20546525,SMAS ISLAM RADEN FATAH,SWASTA,SMA,52007,Kec. Banyuanyar,52000,Kab. Probolinggo,50000,Prov. Jawa Timur,-7.8413,113.321
10108044,SMAN 2 TAMIANG HULU,NEGERI,SMA,61401,Kec. Tamiang Hulu,61400,Kab. Aceh Tamiang,60000,Prov. Aceh,4.2322,97.921
20321959,SMAN 1 KALIWUNGU,NEGERI,SMA,32408,Kec. Kaliwungu,32400,Kab. Kendal,30000,Prov. Jawa Tengah,-6.9764,110.2501
20536295,SMAN 4 PROBOLINGGO,NEGERI,SMA,56705,Kec. Kanigaran,56700,Kota Probolinggo,50000,Prov. Jawa Timur,-7.7652,113.2028
20210760,SMAS MUHAMMADIYAH RAWA,SWASTA,SMA,21221,Kec. Leuwisari,21200,Kab. Tasikmalaya,20000,Prov. Jawa Barat,-7.3174,108.0828
20562423,SMA NEGERI 1 KURIPAN,NEGERI,SMA,52003,Kec. Kuripan,52000,Kab. Probolinggo,50000,Prov. Jawa Timur,-7.8905,113.1364
20339001,SMA BOPKRI 1 PATI,SWASTA,SMA,31810,Kec. Pati,31800,Kab. Pati,30000,Prov. Jawa Tengah,-6.755,111.0353
69967165,SMAS BUDI LUHUR BOARDING SCHOOL,SWASTA,SMA,316002,Kec. Sekupang,316000,Kota Batam,310000,Prov. Kepulauan Riau,1.1201,103.9595
50100850,SMAS NGURAH RAI NEGARA,SWASTA,SMA,220202,Kec. Negara,220200,Kab. Jembrana,220000,Prov. Bali,-8.3592767,114.6159517
20306207,SMAS PANCASILA PURWOREJO,SWASTA,SMA,30606,Kec. Purworejo,30600,Kab. Purworejo,30000,Prov. Jawa Tengah,-7.7293,109.9954
60303654,SMA KRISTEN KOINONIA,SWASTA,SMA,250123,Kec. Sentani,250100,Kab. Jayapura,250000,Prov. Papua,-2.5629,140.5104
50304068,SMAN 1 LOURA,NEGERI,SMA,241903,Kec. Loura,241900,Kab. Sumba Barat Daya,240000,Prov. Nusa Tenggara Timur,-9.4037,119.329
20328872,SMA TUGU SOEHARTO,SWASTA,SMA,36304,Kec. Gajah Mungkur,36300,Kota Semarang,30000,Prov. Jawa Tengah,-7.0152,110.3939
10802068,SMAN 1 SEPUTIH RAMAN,NEGERI,SMA,120207,Kec. Seputih Raman,120200,Kab. Lampung Tengah,120000,Prov. Lampung,-4.8999,105.3832
30405881,SMA NEGERI 1 LOA JANAN,NEGERI,SMA,160204,Kec. Loa Janan,160200,Kab. Kutai Kartanegara,160000,Prov. Kalimantan Timur,-0.6172,117.0851
10258440,SMAN 1 LOTU,NEGERI,SMA,72802,Kec. Lotu,72800,Kab. Nias Utara,70000,Prov. Sumatera Utara,1.405619,97.353766
40200724,SMA NEGERI 1 SIGI,NEGERI,SMA,181013,Kec. Sigibiromaru,181000,Kab. Sigi,180000,Prov. Sulawesi Tengah,-0.9636,119.9228
10300271,SMA NEGERI 2 TILATANG KAMANG,NEGERI,SMA,80109,Kec. Tilatang Kamang,80100,Kab. Agam,80000,Prov. Sumatera Barat,-0.2132,100.4025
20224121,SMA PASUNDAN 3,SWASTA,SMA,26703,Kec. Cimahi Utara,26700,Kota Cimahi,20000,Prov. Jawa Barat,-6.8621,107.5505
20320374,SMA ISLAM PLUS BINA INSANI SUSUKAN,SWASTA,SMA,32203,Kec. Susukan,32200,Kab. Semarang,30000,Prov. Jawa Tengah,-7.4097,110.6044
20501870,SMAS PUTRA BANGSA,SWASTA,SMA,50218,Kec. Balong Bendo,50200,Kab. Sidoarjo,50000,Prov. Jawa Timur,-7.4094,112.5315
20247144,SMAS AL MASTHURIYAH,SWASTA,SMA,20620,Kec. Cisaat,20600,Kab. Sukabumi,20000,Prov. Jawa Barat,-6.9053717,106.87059
20219262,SMAS ALLOYSIUS 2,SWASTA,SMA,26008,Kec. Bandung Kidul,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9597,107.6343
69854725,SMAN 1 MANTANG,NEGERI,SMA,310107,Kec. Mantang,310100,Kab. Bintan,310000,Prov. Kepulauan Riau,0.779832,104.547791
69897216,SMAS ISLAM AL-ISLAMIYAH BERAM ITAM KANAN,SWASTA,SMA,100411,Kec. Bram Itam,100400,Kab. Tanjung Jabung Barat,100000,Prov. Jambi,-0.94757,103.231416
69946916,SMA NEGERI 3 TANAH ABANG,NEGERI,SMA,111224,KEC. TANAH ABANG,111200,Kab. Penukal Abab Lematang Ilir,110000,Prov. Sumatera Selatan,-3.301634,104.1820648
10703646,SMAN 8 KAUR,NEGERI,SMA,260710,Kec. Muara Sahung,260700,Kab. Kaur,260000,Prov. Bengkulu,-4.5369,103.3768
10814928,SMAN 1 SRAGI,NEGERI,SMA,120119,Kec. Sragi,120100,Kab. Lampung Selatan,120000,Prov. Lampung,-5.6387,105.7201
20502727,SMAN 1 SOOKO,NEGERI,SMA,50313,Kec. Sooko,50300,Kab. Mojokerto,50000,Prov. Jawa Timur,-7.4978,112.4231
30107324,SMAN 1 TEMPUNAK,NEGERI,SMA,130412,Kec. Tempunak,130400,Kab. Sintang,130000,Prov. Kalimantan Barat,0.0459,111.4046
40305497,SMAN 5 SIDRAP,NEGERI,SMA,191502,Kec. Tellulimpoe,191500,Kab. Sidenreng Rappang,190000,Prov. Sulawesi Selatan,-4.0359,119.8088
20534309,SMAS AL ANWAR,SWASTA,SMA,56301,Kec. Mojoroto,56300,Kota Kediri,50000,Prov. Jawa Timur,-7.7783683,111.9974266
20100603,SMAS KRISTEN YUSUF,SWASTA,SMA,16101,Kec. Penjaringan,16100,Kota Jakarta Utara,10000,Prov. D.K.I. Jakarta,-6.1414,106.7948
20549721,SMAS AL HIKMAH SURABAYA,SWASTA,SMA,56002,Kec. Jambangan,56000,Kota Surabaya,50000,Prov. Jawa Timur,-7.3242,112.7202
69895331,SMA PELITA KASIH,SWASTA,SMA,91003,Kec. Tanah Putih,91000,Kab. Rokan Hilir,90000,Prov. Riau,1.58943,100.912369
10703784,SMAN 3 BENGKULU TENGAH,NEGERI,SMA,260905,Kec. Pondok Kelapa,260900,Kab. Bengkulu Tengah,260000,Prov. Bengkulu,-3.7135,102.2465
69972713,SMA KHATULISTIWA NUSANTARA,SWASTA,SMA,130419,Kec. Ketungau Hilir,130400,Kab. Sintang,130000,Prov. Kalimantan Barat,0.361305,111.315205
20546533,SMAN 1 GENDING,NEGERI,SMA,52019,Kec. Gending,52000,Kab. Probolinggo,50000,Prov. Jawa Timur,-7.8138,113.318
20549767,SMAS AL BAKRIYAH,SWASTA,SMA,52905,Kec. Blega,52900,Kab. Bangkalan,50000,Prov. Jawa Timur,-7.1112,113.1019
20403148,SMAS MUHAMMADIYAH 4 YOGYAKARTA,SWASTA,SMA,46005,Kec. Kotagede,46000,Kota Yogyakarta,40000,Prov. D.I. Yogyakarta,-7.8274,110.3976
10809854,SMA N 1 GUNUNG TERANG,NEGERI,SMA,121207,Kec. Gunung Terang,121200,Kab. Tulang Bawang Barat,120000,Prov. Lampung,-4.3186,105.06
20268875,SMAS AL HIKMAH,SWASTA,SMA,20540,Kec. Tenjolaya,20500,Kab. Bogor,20000,Prov. Jawa Barat,-6.6313,106.6935
20109971,SMAS CINTA KASIH TZU CHI,SWASTA,SMA,16207,Kec. Cengkareng,16200,Kota Jakarta Barat,10000,Prov. D.K.I. Jakarta,-6.1317,106.7379
20613525,SMAS 46 DAAR EL GUSTI,SWASTA,SMA,280305,Kec. Curug,280300,Kab. Tangerang,280000,Prov. Banten,-6.0784,106.3497
20622300,SMAN 1 PULOAMPEL,NEGERI,SMA,280430,Kec. Pulo Ampel,280400,Kab. Serang,280000,Prov. Banten,-5.9072,106.0755
20307713,SMAN 1 MERTOYUDAN,NEGERI,SMA,30811,Kec. Mertoyudan,30800,Kab. Magelang,30000,Prov. Jawa Tengah,-7.5192,110.2068
60102708,SMAS HUAMUAL BARAT TALAGA,SWASTA,SMA,210505,Kec. Huamual,210500,Kab. Seram Bagian Barat,210000,Prov. Maluku,-3.3658,127.9475
20212962,SMA NEGERI 1 KADUGEDE,NEGERI,SMA,21502,Kec. Kadugede,21500,Kab. Kuningan,20000,Prov. Jawa Barat,-7.0049,108.4506
40403972,SMAN 1 WIWIRANO,NEGERI,SMA,200905,Kec. Wiwirano,200900,Kab. Konawe Utara,200000,Prov. Sulawesi Tenggara,-3.2313,122.1434
20519321,SMAS ISLAM YAKIN TUTUR,SWASTA,SMA,51902,Kec. Tutur,51900,Kab. Pasuruan,50000,Prov. Jawa Timur,-7.897044,112.818682
10603855,SMA NEGERI 08 PALEMBANG,NEGERI,SMA,116003,Kec. Seberang Ulu II,116000,Kota Palembang,110000,Prov. Sumatera Selatan,-2.9991,104.7955
69956387,SMA SYEKH MUH SAMMAN MAKASSAR,SWASTA,SMA,196009,Kec. Tallo,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1172579,119.4446623
60102717,SMAS PGRI 3 KAIRATU,SWASTA,SMA,210506,Kec. Amalatu,210500,Kab. Seram Bagian Barat,210000,Prov. Maluku,-3.3794,128.5044
10208713,SMAN 1 PARLILITAN,NEGERI,SMA,71905,Kec. Parlilitan,71900,Kab. Humbang Hasudutan,70000,Prov. Sumatera Utara,2.3287,98.457
10505058,SMAN 7 MERANGIN,NEGERI,SMA,100902,Kec. Bangko,100900,Kab. Merangin,100000,Prov. Jambi,-2.0783,102.2826
20539852,SMAS AN NUR TEMPEH,SWASTA,SMA,52105,Kec. Tempeh,52100,Kab. Lumajang,50000,Prov. Jawa Timur,-8.2073,113.1733
20616362,SMAS TERPADU AL-QUDWAH,SWASTA,SMA,280228,Kec. Kalanganyar,280200,Kab. Lebak,280000,Prov. Banten,-6.3557883,106.2352533
69888743,SMA MUTIARA DT,SWASTA,SMA,52917,Kec. Sepulu,52900,Kab. Bangkalan,50000,Prov. Jawa Timur,-6.8964,112.9634
60103376,SMA KRISTEN LEKSULA,SWASTA,SMA,210903,Kec. Leksula,210900,Kab. Buru Selatan,210000,Prov. Maluku,-3.781,126.5286
40202309,SMAN 1 TOLI-TOLI,NEGERI,SMA,180604,Kec. Baolan,180600,Kab. Tolitoli,180000,Prov. Sulawesi Tengah,1.0457,120.8163
69964236,SMAS IT FAGOGORU,SWASTA,SMA,270212,Kec. Weda Timur,270200,Kab. Halmahera Tengah,270000,Prov. Maluku Utara,0.5925411,127.8543138
50103669,SMAN 1 KUBU,NEGERI,SMA,220808,Kec. Kubu,220800,Kab. Karang Asem,220000,Prov. Bali,-8.2251,115.5424
10805056,SMAN 1 BULOK,NEGERI,SMA,120627,Kec. Bulok,120600,Kab. Tanggamus,120000,Prov. Lampung,-5.4844,104.8906
20534750,SMAN 3,NEGERI,SMA,56402,Kec. Magersari,56400,Kota Mojokerto,50000,Prov. Jawa Timur,-7.4625,112.4385
10701986,SMAN 2 LEBONG,NEGERI,SMA,260601,Kec. Lebong Selatan,260600,Kab. Lebong,260000,Prov. Bengkulu,-3.2182,102.3223
60302891,SMAS TARUNA TIMIKA,SWASTA,SMA,251203,Kec. Mimika Baru,251200,Kab. Mimika,250000,Prov. Papua,-4.573,136.8784
11003247,SMAN 3 SENAYANG,NEGERI,SMA,310411,Kec. Bakung Serumpun,310400,Kab. Lingga,310000,Prov. Kepulauan Riau,0.1735,104.5308
69786945,SMA AD-DAMANHURI,SWASTA,SMA,52914,Kec. Geger,52900,Kab. Bangkalan,50000,Prov. Jawa Timur,-6.9663333,112.8812183
69893000,SMA AL - QODIRI,SWASTA,SMA,52813,Kec. Rubaru,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-6.958036,113.745448
69948161,SMA ROUDHOTUL ULUM AL BAKHAR,SWASTA,SMA,110116,Kec. Plakat Tinggi,110100,Kab. Musi Banyuasin,110000,Prov. Sumatera Selatan,-2.8825504,103.53158
69902674,SMA NEGERI 1 WULANGGITANG,NEGERI,SMA,240701,Kec. Wulang Gitang,240700,Kab. Flores Timur,240000,Prov. Nusa Tenggara Timur,-8.6001,122.7084
20218353,SMAN 1 SUKATANI,NEGERI,SMA,22212,Kec. Sukatani,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.1653,107.1786
60100973,SMA NEGERI 8 BURU,NEGERI,SMA,210316,Kec. Waplau,210300,Kab. Buru,210000,Prov. Maluku,-3.1179,126.8817
50201395,SMAN 1 BATUKLIANG UTARA,NEGERI,SMA,230210,Kec. Batukliang Utara,230200,Kab. Lombok Tengah,230000,Prov. Nusa Tenggara Barat,-8.5859784,116.3196225
10204224,SMAN 1 AIR JOMAN,NEGERI,SMA,70610,Kec. Air Joman,70600,Kab. Asahan,70000,Prov. Sumatera Utara,3.0003,99.7312
11002361,SMAS PELITA NUSANTARA,SWASTA,SMA,316103,Kec. Bukit Bestari,316100,Kota Tanjungpinang,310000,Prov. Kepulauan Riau,0.9071767,104.462325
40102628,SMAS AGAPE MANADO,SWASTA,SMA,176009,Kec. Singkil,176000,Kota Manado,170000,Prov. Sulawesi Utara,1.502,124.846
10111326,SMAS PLUS MUHAMMADIYAH,SWASTA,SMA,66401,Kec. Simpang Kiri,66400,Kota Subulussalam,60000,Prov. Aceh,2.6564,97.9994
20306201,SMAS MUHAMMADIYAH KALIGESING,SWASTA,SMA,30605,Kec. Kaligesing,30600,Kab. Purworejo,30000,Prov. Jawa Tengah,-7.7317,110.1009
20306206,SMAS SULTAN AGUNG,SWASTA,SMA,30614,Kec. Gebang,30600,Kab. Purworejo,30000,Prov. Jawa Tengah,-7.6868,109.9904
70007829,SMAS MUHAMMADIYAH 5 PULAU MOROTAI,SWASTA,SMA,270803,Kec. Morotai Utara,270800,Kab. Kepulauan Morotai,270000,Prov. Maluku Utara,0,0
20319326,SMAS AL MAARIF DEMAK,SWASTA,SMA,32107,Kec. Demak,32100,Kab. Demak,30000,Prov. Jawa Tengah,-6.8964,110.6281
69822736,SMAN 14 BERAU,NEGERI,SMA,160315,Kec. Biatan,160300,Kab. Berau,160000,Prov. Kalimantan Timur,1.6737167,118.0333667
10601462,SMAS PGRI 1 LAHAT,SWASTA,SMA,110512,Kec. Lahat,110500,Kab. Lahat,110000,Prov. Sumatera Selatan,-3.7803,103.5565
60728880,SMAN 2 KUPANG BARAT,NEGERI,SMA,240111,Kec. Kupang Barat,240100,Kab. Kupang,240000,Prov. Nusa Tenggara Timur,-10.2734,123.5277
20338494,SMAS COKROAMINOTO 1 BANJARNEGARA,SWASTA,SMA,30406,Kec. Banjarnegara,30400,Kab. Banjarnegara,30000,Prov. Jawa Tengah,-7.3967,109.6984
60102964,SMAS KRISTEN OIKUMENE,SWASTA,SMA,216001,Kec. Nusaniwe,216000,Kota Ambon,210000,Prov. Maluku,-3.711,128.1599
70006451,SMA NEGERI SABUN,NEGERI,SMA,240315,Kec. Boking,240300,Kab. Timor Tengah Selatan,240000,Prov. Nusa Tenggara Timur,0,0
69852839,SMA NEGERI 2 BAMBANG,NEGERI,SMA,330412,Kec. Bambang,330400,Kab. Mamasa,330000,Prov. Sulawesi Barat,-2.9288,119.1909
20506342,SMAS PGRI MODO,SWASTA,SMA,50709,Kec. Modo,50700,Kab. Lamongan,50000,Prov. Jawa Timur,-7.2387,112.1563
10304886,SMA NEGERI 1 CANDUNG,NEGERI,SMA,80114,Kec. Candung,80100,Kab. Agam,80000,Prov. Sumatera Barat,-0.3168,100.4349
20551882,SMAS RAUDLATUL ULUM,SWASTA,SMA,52802,Kec. Bluto,52800,Kab. Sumenep,50000,Prov. Jawa Timur,-7.1139,113.7253
20303248,SMAN 1 REMBANG,NEGERI,SMA,30316,Kec. Rembang,30300,Kab. Purbalingga,30000,Prov. Jawa Tengah,-7.3277,109.5114
20525857,SMAN GLENMORE,NEGERI,SMA,52508,Kec. Glenmore,52500,Kab. Banyuwangi,50000,Prov. Jawa Timur,-8.2949,114.0306
20227877,SMA PLUS ISLAM PACET,SWASTA,SMA,20806,Kec. Pacet,20800,Kab. Bandung,20000,Prov. Jawa Barat,-7.1501,107.3335
30300696,SMAN 1 TAKISUNG,NEGERI,SMA,150202,Kec. Takisung,150200,Kab. Tanah Laut,150000,Prov. Kalimantan Selatan,-3.8967,114.6651
10210880,SMAS LETJEND HARYONO MT,SWASTA,SMA,76011,Kec. Medan Sunggal,76000,Kota Medan,70000,Prov. Sumatera Utara,3.6786,98.7008
60102965,SMAN 11 AMBON,NEGERI,SMA,216002,Kec. Sirimau,216000,Kota Ambon,210000,Prov. Maluku,-3.6819,128.1933
40318469,SMAN 12 Sinjai,NEGERI,SMA,191203,Kec. Sinjai Selatan,191200,Kab. Sinjai,190000,Prov. Sulawesi Selatan,-5.2565,120.1455
30101895,SMAN 3 SANGGAU,NEGERI,SMA,130324,Kec. Kapuas,130300,Kab. Sanggau,130000,Prov. Kalimantan Barat,0.1287383,110.5989617
20532381,SMAS ANTARTIKA,SWASTA,SMA,56017,Kec. Sawahan,56000,Kota Surabaya,50000,Prov. Jawa Timur,-7.2744,112.7238
20310429,SMAS MUHAMMADIYAH 3 WATUKELIR,SWASTA,SMA,31101,Kec. Weru,31100,Kab. Sukoharjo,30000,Prov. Jawa Tengah,-7.7966,110.7702
10647445,SMAN 3 TEBING TINGGI,NEGERI,SMA,111105,Kec. Tebing Tinggi,111100,Kab. Empat Lawang,110000,Prov. Sumatera Selatan,-3.5817,103.119
40307367,SMAS KARTIKA XX - I MAKASSAR,SWASTA,SMA,196005,Kec. Ujung Pandang,196000,Kota Makassar,190000,Prov. Sulawesi Selatan,-5.1351,119.4103
20219279,SMAS TRINITAS BANDUNG,SWASTA,SMA,26018,Kec. Andir,26000,Kota Bandung,20000,Prov. Jawa Barat,-6.9167,107.593
10107105,SMA SWASTA SUKMA BANGSA BIREUEN,SWASTA,SMA,61206,Kec. Jeumpa,61200,Kab. Bireuen,60000,Prov. Aceh,5.196,96.6842
10400359,SMA NEGERI 1 XIII KOTO KAMPAR,NEGERI,SMA,90101,Kec. XIII Koto Kampar,90100,Kab. Kampar,90000,Prov. Riau,0.1064,100.8208
30401504,SMAN 7 BALIKPAPAN TIMUR,NEGERI,SMA,166102,Kec. Balikpapan Timur,166100,Kota Balikpapan,160000,Prov. Kalimantan Timur,-1.1996,116.979
10643843,SMA NURUL YAQIN,SWASTA,SMA,111003,Kec. Tanjung Batu,111000,Kab. Ogan Ilir,110000,Prov. Sumatera Selatan,-3.3503,104.6211
50309304,SMAS NURUL FALAH (PERSIAPAN),SWASTA,SMA,240403,Kec. Kota Kefamenanu,240400,Kab. Timor Tengah Utara,240000,Prov. Nusa Tenggara Timur,-9.4469083,124.4773367
10104878,SMA NEGERI 7 ACEH BARAT DAYA,NEGERI,SMA,61706,Kec. Babahrot,61700,Kab. Aceh Barat Daya,60000,Prov. Aceh,3.9029,96.6995
30402076,SMA NEGERI 4 PENAJAM PASER UTARA,NEGERI,SMA,161101,Kec. Babulu,161100,Kab. Penajam Paser Utara,160000,Prov. Kalimantan Timur,-1.4958,116.4658
20237989,SMAN 1 KARANG BAHAGIA,NEGERI,SMA,22219,Kec. Karang Bahagia,22200,Kab. Bekasi,20000,Prov. Jawa Barat,-6.2071,107.189
69929483,SMAIT BAITUL ULUM,SWASTA,SMA,51913,Kec. Gempol,51900,Kab. Pasuruan,50000,Prov. Jawa Timur,-7.5596,112.7127
50307302,SMAS PGRI MNELALETE,SWASTA,SMA,240304,Kec. Amanuban Barat,240300,Kab. Timor Tengah Selatan,240000,Prov. Nusa Tenggara Timur,-9.889695,124.3127983
20320369,SMA NEGERI 1 SURUH,NEGERI,SMA,32204,Kec. Suruh,32200,Kab. Semarang,30000,Prov. Jawa Tengah,-7.3755,110.5694
