nama_sekolah,npsn,sekolah_id_enkrip
SLB TUNAGRAHITA SANTA LUSIA,10259518,D51CE5D5F845E0E7378E                                                                                
SLB MA ARIF BANTUL,69765053,F91D43231B035CD6DB1D                                                                                
SLB NEGERI LEWOLEBA ,50306164,9DCFB713015B62787FB5                                                                                
SLB NEGERI ANAMBAS,70009388,FAEE320F7BCFFD02773B                                                                                
SLB MANDIRI PANUMBANGAN,69863248,426C4F0A1F0DE2BDCFBB                                                                                
SLBS AUTISMA YOGASMARA,20361525,87DB21A80EF90F72B557                                                                                
SLBS B JATI WIYATA DHARMA TUBAN,20505062,7E2E11816ABB90A2575B                                                                                
SLB NEGERI SIDOMULYO,10815063,274B37DB540D31229D89                                                                                
SLB CINTA ANANDA,69829538,275E90122BE7E178639A                                                                                
SLBN 1 KENDARI,40405787,D6EFA56A7E5CD1B5E8B4                                                                                
SLB FINJIL,69900050,533DB733C0FAA63C1885                                                                                
SLB BINA INSANI,20223841,4F906C286EF2CD89C4D7                                                                                
SLB NEGERI 1 BAGANSIAPIAPI,10498665,9E78F0F69348EE3DD5FD                                                                                
SLB PGRI PASIRJAMBU,20259617,AFE988D7F1A76B462F99                                                                                
SLB NEGERI 1 BANTUL,20400162,DC54E8032EB1B0262B99                                                                                
SLB ANISA WARADINA,69894077,EDEE2CA9607B2AC7FAE5                                                                                
SKH MUSLIM CENDEKIA,69773501,33797C1E7485B0CA6027                                                                                
SLB N 31 PKLK NEGERI PANGKALPINANG,10901442,69575E8B7371000D2BF9                                                                                
SLB BINA SIWI,20400158,39F87C99E1F3B010A744                                                                                
SLB AL-ZAKIYAH KLANGENAN,20258324,48AB64A4FF9E4BBFDE42                                                                                
SLB ANAK BRILIANT BATAM,69861170,38DD8BC59A2C8238849A                                                                                
SLB CIMAREME,69899133,0631D58ACA9DEFC60600                                                                                
SLB-C-YPPALB,20327557,7A9081F09F6A29132BD7                                                                                
SLB AGCA CENTER,69758792,FB71D0BEFC1A497F29CD                                                                                
SLBS Amalia Bhakti,20235537,0D6FEB1DFE8532E0BB0B                                                                                
SLB NEGERI BAJAWA,69862420,FADC1BA7A454E27BD715                                                                                
SLB-C TUNAS KASIH 2,20238479,5BC1DDA0354E624CB5DB                                                                                
SLB FADHILAH UMMAH SUKOHARJO,69947860,B4E1BCF9CF23390B7E5F                                                                                
SLB C PELITA ILMU,20331941,2CC4F05FA0E0D4FDBF30                                                                                
SLB ABC PUTRA MANUNGGAL,20305262,3952F71EE5F297C52934                                                                                
SLB ULAKA PENCA,20109466,DFC3864C78E40A64502A                                                                                
SLB NEGERI 65 SANGGAU,30102059,1DA6E25E556714D417E6                                                                                
SLB DORKAS KAKAS,58570007,6EF4174B084B8DFB7BA6                                                                                
SLB Negeri TOBOALI,10901445,B16329B2A363DEC1E340                                                                                
SLB MUTIARA HATI,69896875,F83468087D6ACD5A6C0C                                                                                
SLB MARGANINGSIH,20400858,ECBE1715884FC8A8500B                                                                                
SKH PADESAN,20601810,CA425E3C5DC58EBA9F78                                                                                
SLB NEGERI 2 MATARAM,50204397,0D04166D8136898C7574                                                                                
UPT. SLB NEGERI PADANGSIDIMPUAN,69768148,D2CC356DDBF98B6FAEF9                                                                                
SLB KURNIA PONCOWATI,69892774,180795F7B753D4F10FA3                                                                                
SLB AC JATI WIYATA DHARMA TUBAN,20505063,342C3F287562544DA649                                                                                
SLB NEGERI 2 SENTRA PKPLK,20270931,6E03DC4AA4659A360741                                                                                
SLB NEGERI BRANJANGAN,20524122,8F87DA33711D28192069                                                                                
SLB RESKIANI MANGGA TIGA,40314098,4B93B47C33A362B45026                                                                                
SLB NEGERI BANJARSARI WETAN KABUPATEN MADIUN,20507889,D06B44267D3DDF7ADC03                                                                                
SLB B TUT WURI HANDAYANI,20280589,0817852AA2269C084BB4                                                                                
SLB A YPTN MATARAM,50204396,AAADC3B0ABC8834947F0                                                                                
SLB YAKALIMU,20258169,3A823D94E70613C764E6                                                                                
SLB WELAS ASIH,20214001,99DE18CF0018D62CB44E                                                                                
SLB BC WIYATA DHARMA 3,20400895,C0E9F466180D2E3256D0                                                                                
SLB AL-MUKMIN,69996226,C5F77D5CD5EA5EEE2798                                                                                
SKH JIPUT MANDIRI,69859375,F8E42939838C445203E1                                                                                
SLB NEGERI NIAS BARAT,69976677,398A1DC15CF1A90AA6CB                                                                                
SLB DEWI SRI KARTIKA,20110819,A7670CDFB11A9BE2CCF2                                                                                
SLB ABC NITA KARYA,20258465,993F1BBD0346021D8CF2                                                                                
SLB ABCD BAKTI SOSIAL,20308648,845384517CF4A8D5B758                                                                                
SLB GRAHITA SARI DHARMA WANITA,20532447,EE6C2F475BE694F4F7EA                                                                                
SKH ELOK ASRI,69906888,5D418223C75ABE65505B                                                                                
SLB AL AZHAR,10307565,CDDE4458B0C299DE15DD                                                                                
SKH NEGERI 02 LEBAK,20601812,1227D4CB05557C3925F5                                                                                
SLB NEGERI BATURAJA,10604808,9167594A1C554FF285AC                                                                                
SLB PELITA QOLBU,69968190,F6D96CB666E88669BBBC                                                                                
SLB PRIMA KARYA,40320344,91E0F30EEB09AC82C04B                                                                                
SLB C AKW KUMARA I SURABAYA,20569013,65DAF662A1534E1B6094                                                                                
SLB NEGERI ,69919890,DF2BCD6BC354CAAE5C82                                                                                
SLB AUTIS HARAPAN MANDIRI PALEMBANG,10609475,D5FEB14E07023DA6DC2E                                                                                
SLB Pelita Kasih,69987237,B80E3F6B71B4218D42CC                                                                                
SLB/C GANDASARI JATIBARANG ,20253006,414AEE3BD91F93510CE5                                                                                
SLB-ACD PERTIWI ,20534762,DC3F5E851B560B29B064                                                                                
SLB ISLAM KASMAN,69983861,B9467D8C0CAF66FCF245                                                                                
SLB BINA GENERASI TERPADU,69986784,180D9E6D472863F4CD29                                                                                
SLB NEGERI AMURANG,40103864,4431CE683878B18E0016                                                                                
SLB NEGERI HANDAYANI,20253129,90A4273C71AE57D10932                                                                                
SLB KARYA BHAKTI,20306196,163B501CBCE3DD58E1F0                                                                                
SLB C WIYATA DHARMA 2 SLEMAN,20400893,9DEDB422F4646C27E3B7                                                                                
SLB B-C Dharma Wanita,20534108,C6AA12765F654D34FBA7                                                                                
SLB NEGERI PAHLAWAN KABUPATEN INDRAMAYU,20251992,FFE5568AD17160A778E4                                                                                
SKH HEKSA WIYATA,69726947,C0CF62C0358E92148871                                                                                
SLB C YPAC MEDAN,10259464,469A19CD94AB8ED4FF82                                                                                
SLB BINTARA B-C BOYOLANGU,69762646,B00931E7E8D8490EA386                                                                                
SLB PSM TAKERAN MAGETAN,20537505,3FB9003D789B42FC3F9D                                                                                
SLB CINTA HARAPAN,69983887,20DB47653D3C50F3A471                                                                                
SLB B SUMBERSARI,20219862,CC57D53421ADA97FDD7D                                                                                
SEKOLAH LUAR BIASA NEGERI KAMPAK,69900711,930E8CABE06D5856DD66                                                                                
SLB NEGERI TENUBOT,50301377,A4755429FC99CE3FD273                                                                                
SKH GYTHA KYARA 02,69904995,258EE67E453E37643B2F                                                                                
SLB Negeri 1 Sabang,10105289,0D4876E189F2CA37ABE9                                                                                
SLB N CANGAKAN KARANGANYAR,20312207,54CB31B382196A1A7376                                                                                
SLBN 1 ENREKANG,40313039,3104EE8D8A746DC1EE36                                                                                
SLB NEGERI KOTA LANGSA,10105716,9F98ED006ED9427A5BD9                                                                                
SLB KREASI MANDIRI,69987443,58415B41A77DCE5E5CAC                                                                                
SLB NEGERI TOMPOKERSAN LUMAJANG,20521324,DBA138DAA183BD13E458                                                                                
SLB ABCDE LOB,20280599,89A1152911E96E35341D                                                                                
SLB PANCARAN KASIH,20566413,4B8E1E6DFB979B4E9AF6                                                                                
SLB NEGERI 2 BANJARMASIN,30304193,E0EC7151F571A72803E1                                                                                
SLB NEGERI TASIKMALAYA,20268139,C42F5735C8DA76D9C755                                                                                
SLB AUTISME PELITA HAFIZH,20219865,105AD70C64261849CF5B                                                                                
SLB Al Ichlas Jayaratu,20269970,3F890B00A6ED53C62984                                                                                
SLB NEGERI BINA INSANI KABUPATEN KUNINGAN,69758951,1E6A3DDD106A87351F07                                                                                
SLBN TUMBRASANOM BOJONEGORO,20504491,2E088A01CAF6D9ADCA18                                                                                
SLB DHARUL MUKHSININ,20253323,66C762E01AD1B2AA16F0                                                                                
SLB INSAN MULIA,69873707,8132FEEF0F03C98AF039                                                                                
SLB B DHARMA MIRANTI,30108319,9F7094E6E35939F63D74                                                                                
SLB ABC WATHANIYAH,20215018,43659AB74E306CE6C3CC                                                                                
SLB YPK CIJULANG,20258212,30D05E2B49F929BFD228                                                                                
SLB B-C DHARMA WANITA,20256801,B7CBC3BD1A4E25A6BBB7                                                                                
SLB C DHARMA RENA RING PUTRA I,20400863,CED3EFE4ED9077CD742F                                                                                
SLB WIHDATUL UMMAH DONGGO,50221918,63C565D4DCEE808B009C                                                                                
SLB Rama,69952571,8DF769B7E28E430F6CEC                                                                                
SEKOLAH LUAR BIASA (SLB) NEGERI MIMIKA,69929961,E991CDCBC7AC5B9D04CD                                                                                
SLB AUTIS MUTIARA HATI,20501875,9B62CB3FFD38DE165594                                                                                
SLB DHARMA WANITA KEBONSARI,20507830,93F9AD83F99F65F129C6                                                                                
SLB RIMBA ASAM,10648819,86DAF3115A8E87C43A3A                                                                                
SLBS MITRA ANANDA,69774755,E058DC48E8ABC5AF6E54                                                                                
SLB-B YPPLB MAKASSAR,40313853,0E99D41D97E63087F354                                                                                
SLB A DW SALUPUTTI,40309727,A0F71BDB1EE18A283BC5                                                                                
SLB B SILIH ASIH,20219864,E166516ED5A7D0AAEAE1                                                                                
SLB NEGERI 1 AMUNTAI,30302806,765F233AEE53E3F675AB                                                                                
SLB NEGERI PRINGSEWU,10805070,981261A40AB6513AF40B                                                                                
SLB ABCD ASYIFA,20258471,0818100B10AA84811021                                                                                
SLB BUDI BAKTI 2,20263121,349C9CE840765A7A0D13                                                                                
SLB BINA MANDIRI,40405729,41A334F7804EF1240C2E                                                                                
SLB ADDAWAH MBAWI,69820130,F9710570108D07D22014                                                                                
SLB B KARYA BHAKTI,20219869,152D0098C3E670B7FF30                                                                                
SLB MARDI MULYO,20400157,9D34A92D044326F8020F                                                                                
SLB N KAB CIREBON,20267751,E3F2D880B117AE45A7C2                                                                                
SLB Krida Mulia II,69765050,D6DE367F911F3CC75AC4                                                                                
SLB LANIANG,40318163,34AF3A088EC428FBB20F                                                                                
SLB AUTIS PRANANDA,20280598,B285365AB96BAF4B8C61                                                                                
SLB NEGERI GUNUNGSARI BOJONEGORO,20504473,660E41F0A96FC8941D9A                                                                                
SLB PGRI SUMBERSARI,20400855,175F91DD297989342DC9                                                                                
SKH ATH THOHARIYYAH 1,69873694,7F5ECCF399117437EE0A                                                                                
SLB - PGRI KEDUNGWARU,20515477,9F486071365CE02A3D96                                                                                
SLB TUNARUNGU SANTI RAMA,20102422,CA2912BE31C693AE17B1                                                                                
SEKOLAH KHUSUS SAYAP IBU,69974066,70C66AA80D9616C4B166                                                                                
SLB PANCARAN IMAN CIAMIS,69759289,47B0FCEDEACAA802F2AE                                                                                
SLB-A YAPENTRA,10261252,9307624881FC95D8913D                                                                                
SLB INDAH PERMATA BUNDA,69987463,9E5D7DB2A51698B96474                                                                                
SLBN SUKAMAJU LAMPUNG UTARA,10802992,20A87FF9C31076A2FA2A                                                                                
SLB B MAWAR PUTIH,69757216,A12D7E61A2991A21FC5A                                                                                
SLB BC FADHILAH,20208541,9E72167E5DF52B5CD48F                                                                                
SLB KEMBAR KARYA PEMBANGUNAN,20258182,112DC23D441F73FA87CC                                                                                
SLB ABC TUNAS KASIH 1,20230410,994CDC0DFD662F9493FC                                                                                
SLB SHAPPHIRA DIYANAH,69944061,BDC1C4A51C1B1A9DEE30                                                                                
SLB YPPC PAINAN,10308178,8EED73828616909472E5                                                                                
SLB NEGERI KABUPATEN TEBO,10505776,BBD5D109960A7C171682                                                                                
SLB PELITA BANGSA,20259618,E8D3868A0BAFEA20482E                                                                                
SLB A-YPKCNI MAKASSAR,69787296,F55118304034250E4A62                                                                                
SKH SAMANTHA,20605335,57E01E8F7AB37CD9083C                                                                                
SEKOLAH KHUSUS AL-IHSAN 02,20600019,401026E094750D533DE0                                                                                
SLB YPKS BAJENG-GOWA,40313408,456DA68B9D081956CD70                                                                                
SLB ANAK MANDIRI,69830430,B1A93DB62F1FD7873B20                                                                                
SLB NEGERI BANGKINANG KOTA,10494673,18E7FE2B00838333508B                                                                                
SLB BC SUKAMANDI,20264708,6D9949B913AB335B180D                                                                                
SLB WIDYA TAMA,20532438,C1D478D433CC4602F6CE                                                                                
SLB BCD DDI PAREPARE,40307668,3770D4C233C953D05A92                                                                                
SLB YPABK ANANDA PUTRA MANDIRI,69970185,C07CD5D3CD45230E8629                                                                                
SLB N 1 YOGYAKARTA,20403210,310C830C9E27A2C68220                                                                                
SLB BHAKTI PERTIWI,20400878,EB2A9DB07E0A62956CC7                                                                                
SEKOLAH KHUSUS YKDW 01,20606540,622638268D422710BE00                                                                                
SLB NEGERI KUALA TUNGKAL ,10502094,CBE628A71E42EDDAF001                                                                                
SLB TALENTA KIDS,20361527,C0ED1DCAB743CC72CF7A                                                                                
SLB NEGERI 2 YOGYAKARTA,20403211,7BAD0BBA936D41E47FAA                                                                                
SLB NEGERI 1 SLEMAN,20400857,779268DFC9591D871BD6                                                                                
SLB AUTISMA BUNDA BENING SELAKSHAHATI,69945088,E47602FB31D031246A58                                                                                
SKH Nur Rabbani,69984147,A262A8082967B0427132                                                                                
SLB NEGERI KALIREJO BOJONEGORO,20504474,038DAFBB83F200D01223                                                                                
SLBN 1 TANJUNGPINANG,11002369,EAB15B4A393AD284843F                                                                                
SLB/E PRAYUWANA,20403208,EE426B0061A3A5E0B0AD                                                                                
SLB YKSB CIJEUNGJING,20258459,ABA05EB89156A6B4D703                                                                                
SLB AR RAHMAN,69954998,F390D0EAED06E4267BDD                                                                                
SLB DINAMIKA,60725231,24DB936FBF95478A5F5E                                                                                
SLB SWASTA YKPC GBKP ALPHA OMEGA KABANJAHE,10220440,157411C31514FBC0D1B3                                                                                
SKH NEGERI 01 PEMBINA PANDEGLANG,20600448,ADE2E029FF4B062C095E                                                                                
SLB TUNAS KASIH,20400169,186D4DE6D78544D6F028                                                                                
SLB NEGERI BINTAN,69786958,E73FEA12C16932C0D6F3                                                                                
SKH GENERASI GEMILANG INDONESIA,70005990,C0ACB9A68ED10B637FFA                                                                                
SLB BC BANDUNG RAYA,20219873,3D43AE9FDE2D7DCA3187                                                                                
SLB INSAN MADANI METRO,10816023,78233114C57EFDE72FDE                                                                                
SLBN 4 KOTA BENGKULU,69969320,7DFE47F404B039851EF1                                                                                
SLB AISYIYAH PORONG SIDOARJO,20501756,71C07D9B26D41D227D13                                                                                
SLB NEGERI SALAK,10261795,80EB08B024B891B5A43F                                                                                
SLB CENDEKIA,20503607,4E4C52FBB737DBF9D03B                                                                                
SKH MUARA SEJAHTERA,20603589,8AE69C0E417991F06E3C                                                                                
SLB NEGERI 2 PEMALANG,69727632,6916F2D899A9B5B545D9                                                                                
SLBS PUTRA BERLIAN,69786716,D728F467C7C8AF847718                                                                                
SLB BINA HARAPAN BANGSA,20263118,FC4732AD57896EAA2AB3                                                                                
SLB - BC DHARMA WANITA 03,20554968,1B219DCFEA448B09395B                                                                                
SLB GANDA DAYA ANANDA,20400861,2B2B597345A596BF0C02                                                                                
SLB PLUS ABCD BINA WARGA,69899563,B3C2E55D9D2927025A09                                                                                
SKH N 02 KOTA SERANG,20605332,0BF789AFBA3421231771                                                                                
SLB NEGERI MANISREJO KOTA MADIUN,20534200,63B8136E16448ECAB224                                                                                
SLB SUKADANA,69840947,2399E57B4F3E719EF8EF                                                                                
SLB NEGERI SUBANG,20216948,833CD1C0C0F89AE2DDAC                                                                                
SLB TUNAS KEMUNING,69943905,BD19C5FDA014FBA2F969                                                                                
PK-LK SHAFA,69969970,7B7FD9E1B7FAAF04E2FF                                                                                
SLB NEGERI MAJALENGKA,20213878,99D127C6475D11D997CC                                                                                
SKH ADI SETIA CIKOTOK,20601813,128525F18473D7C722E8                                                                                
SLBC WINASIS,20103061,9531D15E451F0E937B20                                                                                
SLB ANUGERAH,69982719,6D2B11B16E4A023280A7                                                                                
SLB KASIH IBU,20402610,A2AD55C530B0E0E390CE                                                                                
SLB AULIA AZZAHRA,69930319,DFFC38E91054F2E0C39B                                                                                
SLB ARRAHMAN,20219866,674A4200B9D41B5E0F06                                                                                
SLB NEGERI A CITEUREUP,58570036,61D41C908F6AFDE342DE                                                                                
SLB YPN,69831533,989795FFEB486D497C15                                                                                
SLBN  1 LEBONG,10703434,9150179D5F6B0DEA09E5                                                                                
SKH AL KAUTSAR,20606288,3A4C5EAA6B82AE66254B                                                                                
SLB PGRI KABAT,20526022,F7FC8F7A6623FEC02C41                                                                                
SLB AMAL BHAKTI SICINCIN,10301767,6E9C29E9EE7A3BEA977F                                                                                
SLB AMANAH KOTO TANGAH,10303977,4285B1255E4C6D063B1F                                                                                
SLB BC YGP BL LIMBANGAN,20258233,B7BE1E4E341FB0AD17CD                                                                                
SLB SIWI MULIA,69760658,D86A3E7432BBFF64779D                                                                                
SLB PUTRA HARAPAN,69965806,8BA01D7567081640E07A                                                                                
SLB AISYIYAH KAWALU,20251822,1C3962CF0AB8EB31CF71                                                                                
SLB YPPLB,10303556,4A35DE40547B6B7AD2FF                                                                                
SLB NEGERI KAB. KARAWANG,69786714,436C10F95264539701C1                                                                                
SLB DHARMA WANITA,40600261,7C5C222E51ABA56C3F62                                                                                
SLB BC YMS WONOGIRI DI NGADIROJO,20311336,9397F665F9AA02026DB5                                                                                
SLB BAITUL FATTAAHU KINALI,69954076,8C708923A7E0B178E2C3                                                                                
SMALB NEGERI TIDORE,69930460,096E7D3E7136A46B064F                                                                                
 SLBN 1 PANGKEP,40300681,247D6F4D204BF263456A                                                                                
SLB Tunas Mandiri,69969001,6FA9EFF287BD2B63737B                                                                                
SLB MUHAMMADIYAH GAMPING,69765055,BE4C41433119AEEC96E9                                                                                
SLB BUDI ASIH,20305310,2C5956F9103622790BD4                                                                                
SLBN 3 JAKARTA,20109970,933542CC51A3A7DF771C                                                                                
SLB SAMUDRA LAVENDER,69830686,379020F646AB2123EA63                                                                                
SLB BUDI MULYO ,69957063,0377F2F376241ED7653E                                                                                
SLB AMAL BHAKTI KABAWO,40402945,6C01D24FF7833DF32910                                                                                
SLB N KAPTEN HALIM,20258288,B1AD34389E05829A48F2                                                                                
SLBN 1 LINGGO SARI BAGANTI,10310573,8A056495E7667755A75F                                                                                
SLB Pelita Adinda B,69948890,857AF95AB80E7C063900                                                                                
SLBS CEMERLANG,40404139,63A91666A3DA0CFDA10C                                                                                
SLB MINI BAKTI,20110334,AF31730777940856210F                                                                                
SLB TRISILA SKILL,70000255,B452B9E42B82928CB283                                                                                
SLB Athallah Sungai Rumbai,10310181,F7402C3606A2215F6781                                                                                
SLBS 1 SEKAR TERATAI,69765054,56C75CFF138D8B4C3E2D                                                                                
SLBN 2 JENEPONTO,40314588,BEDCAC0D22146E0A86D2                                                                                
SLB KARYA MANDIRI KIJANG,69980592,57F596BD4BE5C5ACCD0A                                                                                
SLB MUJI UTOMO,69954628,1F1B8BE88EF127827A74                                                                                
SLB (KHUSUS AUTIS) AGCA CENTER MANADO,40103649,F1815FCC778A5C2F810E                                                                                
SLB KRIDA UTAMA 2 LOCERET,69727411,73F9C97FA975EBC3E2ED                                                                                
SLB N BUDI UTAMA,20258187,53116A82B20ACD42D0B9                                                                                
SLB PGRI PUNCU,69772558,2DB03EBA0853E89265D5                                                                                
SLB C TUT WURI HANDAYANI,20219748,95EF18A2B9A5106F4C5D                                                                                
SLB NEGERI SUMBANG BOJONEGORO,20504319,C9D80B1ABC130C547CBC                                                                                
SLB LUAK NAN BUNGSU,10303865,6596C9332932268F743D                                                                                
SLB NEGERI KOTA TEGAL,20329773,92407C738B54C88A5206                                                                                
SLB NEGERI SEDURI MOJOKERTO,20502846,F2BE5D4C13A5F5DB9F8A                                                                                
SLB B,C,D,AUTIS YPALB,69759018,E0B577D90B0E363E6509                                                                                
SLB N HARURU,60103471,D2AC5490A26BE598DBB3                                                                                
SLBN 1 LIMA KAUM,10310471,6426C08197D88009C2F7                                                                                
SLB NEGERI TANGGAMUS,69944816,FCC8145ECE92433D7F8D                                                                                
SLB AL KHARIQ,69978385,32CE044FCAEFC5526B09                                                                                
SLB DHARMA KENCANA BALIKPAPAN,30402882,A5F463DE97B6C491A7A9                                                                                
SLB  NEGERI PEMBINA PROVINSI SULAWESI BARAT,40604967,B60C3080B7B6553C86DC                                                                                
SLB PSM LEMBEYAN,69821210,E3C82286059793C1AB45                                                                                
SLBS NUR FADILLAH MAFAZA,69995965,C9A5DCF3394570C9AA98                                                                                
SLB TAMAN RAFLESIA,69756872,8666FC3596EBCA795DBA                                                                                
SLB AUTISMA MUTIARA BANGSA PRATAMA,69902665,1DA61C981218E4594CC8                                                                                
SLB KARYA BAKTI WONOSOBO,20306928,D20C1F50074BCF496FE3                                                                                
SLB B-C SITI HAJAR,20501851,6646192A69678284C07B                                                                                
SKH DARUL BAYAN,20600472,B2CC0B3B0DBBCDCE72F2                                                                                
SLB PKK GEDEG,20502665,DC5EAED5BEAF414560F8                                                                                
SLB NEGERI 1 DENPASAR,50103060,D5E84E2E62C84F1A1C05                                                                                
SLB ABCD MUHAMMADIYAH,40203523,1B0C1022FDE291326757                                                                                
SLB FITRAH LAKOMEA,69786842,1FAE1541C83E3D379FAC                                                                                
SLB AL IKHLAS,10107112,0CA1A258C472D089F254                                                                                
SLB C Negeri Tulungagung,20515474,9D107CB57BA9C68B6944                                                                                
SLB NEGERI 3 KOTA BLITAR,20548814,078947699931D1745201                                                                                
SLB NEGERI 1 BULELENG,50100406,940F2BB652EAE0704D41                                                                                
SLB IT HARAPAN BANGSA,69949369,320377304440D6A0BEBC                                                                                
SLB TUNAS HARAPAN III,20503602,6A49856FC5494F736050                                                                                
SLB NEGERI Lahat,10601449,DC3F01693961FA128763                                                                                
SLB Nurul Hasanah Pakandangan,69961042,AFDCE26B9D42ECADD16B                                                                                
SLBN 8,69980881,64FE80CD9AF3C4AE6EC6                                                                                
SLB C MAHARDIKA,20267203,FDDF51FAD8D63C3AA8EE                                                                                
SLB PELITA LESTARI,20570740,073865B45BF504932A67                                                                                
SLB BC NUFTAH HIDAYAH,20258478,8139854E8CC833FAB7A5                                                                                
SLB NEGERI PATI,20316196,FDC56D8699FBE3A3939E                                                                                
SLBS PK PLK SHOFIYYAH,69970442,CC823BB096269CCE4C61                                                                                
SLB Negeri 1 Tapin,30314040,F39A9D5B0BF2B3025AD6                                                                                
SLB BUDI KARYA DANGUNG-DANGUNG,69863195,9617F67F72CBDECD0627                                                                                
SLB-C TPA JEMBER,20554129,A65C93A52C4FA4E8F1B6                                                                                
SLB-C DHARMA WANITA PARE,20512061,7D9A2EF8A57AC32742FC                                                                                
SLB NEGERI ANIM HA MERAUKE,60302713,FD7300629DFB2D9B4603                                                                                
SKH PANDITA,69786961,FFDDEAAFC557B1116298                                                                                
SLB DHARMA WANITA,20500216,0CC6ADD7B6943FD7D93F                                                                                
SLB NEGERI GENDING,69756265,66A92BB570EC8E5519B8                                                                                
SLB NEGERI KOTA DUMAI,10495007,03E0263B8AAF8F061359                                                                                
SLB NEGERI LANGGUR,69862415,8B3348273A5497B95DEB                                                                                
SLB C CEMPAKA PUTIH,20112472,FCAAE0E4ECD740B52218                                                                                
SLB AL QASMI WATAMPONE,69861084,6115A0BBFA8B29ECCCB4                                                                                
SLB AL MUNAWAROH,70001423,3DFBF4EC09783CD0B5A7                                                                                
SLB MUHAMMADIYAH PADANGAN,20504475,10939F60599BB2AF1951                                                                                
SLB BC DHARMA ANAK BANGSA,20309723,1EB682F02436A5F66EB2                                                                                
SLB Negeri Silih Nara Angkup,10107175,179AFC7A203A894A7267                                                                                
SLB KASIH IBU BAYANG,10308431,D0427CDDD0277FF9D6F7                                                                                
SLBN 1 SUNGAI AUR,10310045,F59C34355EAAAC3C8285                                                                                
SLB Negeri Tenda Ruteng,50303397,D58707EFB7F5A8A2F3FC                                                                                
SLB Biromaru ,40203810,4BE64858A7B0446916FB                                                                                
SLB NEGERI KOTA BANJARBARU,69896976,C31391B21C3126D591FB                                                                                
SLB N 1 KULON PROGO,20403630,69BF5382801CCE48980F                                                                                
SLB NEGERI TANAH BUMBU,30313809,A39B1F88E97B7C94B032                                                                                
SLB BAITUL ILMI,69984140,ED8F7F7F3348018F5C39                                                                                
SLB SPK MUHAMMADIYAH,69946325,25A1F01FD14C0D50EFD7                                                                                
SLB NEGERI DALAKA,58570063,30DEBCF362784E011456                                                                                
SLB AL MUJADILLAH,10304760,7D49EAB33E283372741B                                                                                
SLB CEMARA WILIS,30407424,0EE476D33C70D3B00E63                                                                                
SLB YUKARTUNI,40320345,0196DDAFADF8A507D072                                                                                
SLB AUTIS KARUNIA TANJUNG ENIM ,10648044,DBC23E385AE74767E247                                                                                
SLB SANTA THERESIA,20549930,E982552D2F4A12012F67                                                                                
SLB PANCARAN IMAN,20255797,0DDB891EC2462AF63A16                                                                                
SLB YPAC DEWANTARA,10106163,9A2DF8EB11A80A3E5F89                                                                                
SLBN KUANTAN SINGINGI,10498647,8BF04195F2E559962842                                                                                
SLB AUTISMA MUTIARA BANGSA,69734440,028AAC8B956C8A9BA5FB                                                                                
SLB SMART SCHOOL,69980059,8C34FC4BB1023B597AD9                                                                                
SLBC DAYA PELITA KASIH,69759296,0404AD7CF4548E3EA47D                                                                                
SLB TIMAR JAYA LUBUK KILANGAN PADANG,10303560,EC5848CDF4B0BCC65ABF                                                                                
SLBN 1 SINJAI,40304507,0EEF3CB3134DC19E77F6                                                                                
SLB DARMA BAKTI INSANI,70001471,4A2DA0C6D1BD83FE6E68                                                                                
SLB A PEMBINA TINGKAT NASIONAL,20103099,0AE2090F91237E451105                                                                                
SLB KUSUMO ASIH,20103409,85FD334FCD34D35F1FE1                                                                                
SLB BINA POTENSI PALEMBANG,69830701,3409A97A5206A01D2844                                                                                
SLB JEUMPA BIREUEN,69766972,2DEAA59843DB4AF6BBFF                                                                                
SMALB NEGERI BONDOWOSO,69912486,D1121AD10D3B017662C0                                                                                
SLB C ANGKASA,20109195,A29D946F2F975C636982                                                                                
SLB Al-Hijrah Oi Tui Wera,50220429,A868F5A377E9B5300633                                                                                
SLB BANY AL-MUTTAQIN,69981694,95527CACC6AE636E6CB6                                                                                
SLB PERWARI,10303550,595CDEBA2045CA86DB77                                                                                
SLB Negeri 1 Badung,50101664,B78DB3FDAD5BF2D13A63                                                                                
SLB SABILULUNGAN,20268473,3A8E981641B95526FFEE                                                                                
SEKOLAH KHUSUS SALSABILAH,20616260,F674A3CFB8E2B1E36538                                                                                
SLBS ALMUTTHAHIRAH ,69762773,4AEF0FA145515A56770C                                                                                
SLB Negeri Long Bagun,69988143,1E0374E25F5A0D5972FD                                                                                
SLB KRISTEN PELANGI KASIH,20584032,3F5DD659405F3FDFADFA                                                                                
SLB INALAHI,40402837,EE3DC54CE5392F7B687B                                                                                
SLB C YPALB KARANGANYAR,20340980,9074943E0F6216FBFA02                                                                                
SLB NEGERI BINA BANGSA SYAMTALIRA ARON,69930309,FBCA029F7AC2A00FA740                                                                                
SLB AL-MUNAWARAH,69769376,8DE494E4A31C68D69DB9                                                                                
SLBN POLEWALI,40600732,5252C631C7F2D434C1F2                                                                                
SLB Negeri 1 Pelaihari,30300728,C550D2DC396BECE00F28                                                                                
SLB AMONG ASIH,20532419,B87873844C0C78182D6E                                                                                
SLB YRTRW,20327957,4F8D8FBBC550E7078A21                                                                                
SLBN SAMPANG,20528506,7613ECF4888194A8652A                                                                                
